bldg_id,log,lat,area,meshblock,hhold_id
12641,8416301.54,530682.60,80.84,Tafuna,6531
12642,8416296.56,529468.51,199.11,Tafuna,7071
12644,8416304.70,529248.29,88.35,Tafuna,6787
12649,8416305.41,530433.38,188.20,Tafuna,6651
12650,8416305.82,529392.27,208.17,Tafuna,6611
12652,8416307.41,529731.24,125.99,Tafuna,7278
12655,8416308.06,529697.97,112.53,Tafuna,6612
12657,8416312.55,529649.24,192.84,Tafuna,6404
12658,8416314.73,529073.51,196.47,Tafuna,7344
12659,8416313.71,528744.88,172.21,Tafuna,6272
12662,8416317.86,529283.18,167.07,Tafuna,6584
12671,8416320.27,529442.20,103.77,Tafuna,7045
12676,8416328.88,530149.41,85.45,Tafuna,7106
12677,8416325.73,529235.91,189.22,Tafuna,6638
12678,8416330.78,530567.33,102.98,Tafuna,7075
12680,8416325.38,529792.36,184.52,Tafuna,6855
12681,8416328.82,529295.75,176.15,Tafuna,7233
12682,8416331.28,529701.27,167.15,Tafuna,6576
12683,8416335.58,529364.94,152.70,Tafuna,7229
12685,8416333.89,529416.42,243.92,Tafuna,7077
12690,8416343.07,529963.98,143.66,Tafuna,6363
12691,8416338.31,530373.68,182.02,Tafuna,6910
12696,8416341.44,529439.69,229.36,Tafuna,6447
12697,8416344.14,529229.16,141.91,Tafuna,6465
12698,8416343.95,528927.30,175.60,Tafuna,7246
12700,8416342.07,530415.77,223.26,Tafuna,6973
12705,8416353.83,529045.06,80.99,Tafuna,6495
12707,8416353.85,528837.31,71.07,Tafuna,6622
12712,8416359.48,530298.95,83.58,Tafuna,7461
12719,8416366.73,529904.06,215.98,Tafuna,7383
12721,8416363.55,529819.72,211.59,Tafuna,6408
12723,8416362.44,529341.42,216.77,Tafuna,7275
12732,8416371.77,529786.05,135.69,Tafuna,6731
12735,8416374.65,530640.45,94.38,Tafuna,6347
12744,8416376.39,530377.09,254.01,Tafuna,6856
12745,8416378.59,530196.55,173.87,Tafuna,7377
12746,8416380.97,529459.85,243.84,Tafuna,7079
12747,8416383.47,529863.84,111.51,Tafuna,6692
12748,8416385.36,530277.71,235.70,Tafuna,6995
12755,8416389.79,529794.13,147.82,Tafuna,6297
12756,8416386.02,529213.96,238.68,Tafuna,6680
12757,8416381.74,530467.34,227.02,Tafuna,6684
12758,8416390.71,529915.54,89.53,Tafuna,6627
12759,8416387.28,529518.64,160.26,Tafuna,6933
12761,8416392.91,529979.08,95.98,Tafuna,7460
12765,8416393.09,529956.29,173.32,Tafuna,7432
12766,8416394.32,529410.63,211.52,Tafuna,6441
12767,8416396.11,529462.83,135.07,Tafuna,6766
12769,8416397.01,529730.96,198.61,Tafuna,7101
12771,8416406.10,529382.99,205.34,Tafuna,6792
12772,8416406.65,529751.80,186.09,Tafuna,6778
12773,8416411.39,529540.21,236.56,Tafuna,6923
12775,8416423.53,529802.20,175.29,Tafuna,7267
12777,8416424.00,529920.20,112.45,Tafuna,6624
12784,8416438.05,529444.33,149.13,Tafuna,7462
12786,8416440.51,529105.30,102.83,Tafuna,7105
12787,8416433.98,530164.11,228.45,Tafuna,6506
12788,8416446.54,529204.23,194.94,Tafuna,7479
12789,8416443.83,530198.11,157.69,Tafuna,7012
12790,8416447.45,528967.37,247.55,Tafuna,6579
12795,8416454.54,530313.67,86.16,Tafuna,7031
12799,8416460.19,529030.93,109.78,Tafuna,6783
12802,8416461.44,530307.10,93.98,Tafuna,6410
12804,8416460.91,529095.68,177.72,Tafuna,7110
12805,8416465.09,529305.46,152.28,Tafuna,7247
12807,8416463.59,530245.02,172.94,Tafuna,7447
12809,8416467.33,530763.61,156.08,Tafuna,7112
12813,8416469.02,529643.87,198.77,Tafuna,7099
12816,8416475.50,529416.89,126.38,Tafuna,7255
12817,8416475.40,529229.02,163.34,Tafuna,6815
12818,8416479.89,529573.32,177.16,Tafuna,7153
12820,8416481.44,529452.01,118.48,Tafuna,7489
12821,8416482.86,530382.71,92.93,Tafuna,6416
12824,8416486.17,529604.80,86.94,Tafuna,6932
12828,8416481.04,529391.24,197.64,Tafuna,7189
12830,8416487.73,529322.89,211.96,Tafuna,6380
12833,8416491.57,529522.70,170.13,Tafuna,6343
12835,8416491.44,530452.93,127.71,Tafuna,7198
12836,8416489.65,529134.35,239.77,Tafuna,6475
12838,8416495.76,529188.17,78.12,Tafuna,6879
12839,8416490.71,530391.15,212.07,Tafuna,6374
12846,8416501.35,530030.80,114.95,Tafuna,6462
12847,8416500.55,529392.91,112.94,Tafuna,6606
12850,8416501.95,530445.88,118.53,Tafuna,7488
12851,8416503.27,529348.85,138.00,Tafuna,6663
12852,8416500.90,530582.52,197.76,Tafuna,7159
12854,8416505.47,529597.61,137.34,Tafuna,6679
12856,8416510.72,529167.13,73.48,Tafuna,7290
12860,8416507.06,530195.82,226.03,Tafuna,6728
12861,8416514.06,529617.25,85.14,Tafuna,7242
12863,8416512.56,530108.19,249.44,Tafuna,6342
12865,8416512.69,530610.90,161.95,Tafuna,6864
12869,8416522.61,529415.23,229.85,Tafuna,6309
12870,8416521.57,529565.81,103.22,Tafuna,7062
12871,8416520.56,529158.57,188.12,Tafuna,6664
12873,8416527.97,529337.65,161.99,Tafuna,6859
12874,8416523.56,529773.43,244.79,Tafuna,6788
12877,8416529.83,529543.65,100.88,Tafuna,7226
12878,8416529.34,529430.12,222.83,Tafuna,7015
12880,8416529.94,530634.35,162.66,Tafuna,6835
12884,8416533.55,529593.46,191.79,Tafuna,6508
12885,8416533.53,529139.58,221.85,Tafuna,7064
12886,8416534.91,530563.50,113.78,Tafuna,6575
12887,8416539.85,529336.69,149.51,Tafuna,7390
12889,8416536.71,529179.55,236.64,Tafuna,6915
12892,8416539.62,529630.67,95.60,Tafuna,7495
12894,8416540.45,530590.63,172.50,Tafuna,7502
12899,8416549.31,529157.07,70.12,Tafuna,6860
12900,8416544.16,529259.61,235.08,Tafuna,7037
12901,8416542.38,530668.01,168.88,Tafuna,6438
12902,8416547.08,530801.09,114.03,Tafuna,6541
12903,8416545.33,529097.20,215.51,Tafuna,7468
12905,8416548.22,529642.28,190.04,Tafuna,6609
12907,8416553.85,529476.90,91.82,Tafuna,6457
12910,8416549.52,529970.63,243.53,Tafuna,7222
12911,8416556.69,529183.59,97.43,Tafuna,7395
12912,8416557.11,530689.51,163.25,Tafuna,6817
12913,8416559.70,529056.51,89.05,Tafuna,6732
12919,8416563.71,530544.56,106.82,Tafuna,6937
12920,8416562.03,529509.44,225.48,Tafuna,6803
12921,8416561.45,530614.22,164.88,Tafuna,6736
12924,8416568.36,529310.43,169.11,Tafuna,6427
12926,8416571.06,530161.62,75.18,Tafuna,7194
12928,8416571.76,530644.95,155.08,Tafuna,7160
12932,8416577.42,529572.75,121.35,Tafuna,7423
12935,8416577.19,529185.28,174.43,Tafuna,7322
12937,8416577.35,530577.93,139.68,Tafuna,6583
12943,8416586.42,529454.64,111.38,Tafuna,6718
12945,8416585.53,529490.04,173.12,Tafuna,7443
12946,8416585.76,529813.96,215.87,Tafuna,7404
12948,8416588.21,530665.67,134.90,Tafuna,6771
12949,8416591.65,529536.44,80.74,Tafuna,6534
12950,8416593.80,529823.24,69.91,Tafuna,7223
12952,8416592.89,530852.79,149.05,Tafuna,7477
12953,8416593.99,530597.38,110.33,Tafuna,6758
12961,8416599.54,529747.58,191.23,Tafuna,6532
12962,8416604.15,529561.05,90.52,Tafuna,6559
12963,8416600.86,530698.28,195.70,Tafuna,7400
12964,8416597.58,529973.51,257.23,Tafuna,6776
12966,8416601.02,530529.65,171.91,Tafuna,6288
12967,8416604.66,529236.01,97.82,Tafuna,7378
12968,8416605.85,530866.26,202.52,Tafuna,6922
12971,8416607.65,530554.77,143.61,Tafuna,6364
12972,8416608.69,529360.07,226.00,Tafuna,6738
12973,8416607.10,530630.90,140.51,Tafuna,6563
12974,8416609.35,529435.20,217.61,Tafuna,7250
12976,8416614.11,529613.72,88.70,Tafuna,6772
12977,8416611.92,530386.07,129.75,Tafuna,7081
12981,8416618.82,529099.37,119.14,Tafuna,7481
12985,8416617.31,529830.65,256.32,Tafuna,6626
12986,8416624.24,529965.71,145.35,Tafuna,6350
12987,8416620.37,530497.99,244.27,Tafuna,6997
12989,8416623.50,530650.87,177.18,Tafuna,7148
12990,8416628.03,530763.53,92.08,Tafuna,6429
12995,8416629.33,530583.30,137.76,Tafuna,6672
12997,8416631.83,529308.96,228.71,Tafuna,6499
13003,8416641.43,529137.40,80.91,Tafuna,6511
13004,8416640.15,529437.28,78.88,Tafuna,6636
13006,8416638.83,530715.74,117.47,Tafuna,6306
13007,8416640.06,529169.02,95.72,Tafuna,7491
13008,8416637.72,530684.47,136.67,Tafuna,6689
13009,8416641.83,529115.28,188.12,Tafuna,6674
13013,8416640.43,530539.30,225.47,Tafuna,6834
13014,8416638.87,529375.88,242.34,Tafuna,7314
13018,8416649.47,529353.78,101.61,Tafuna,7220
13020,8416651.99,530564.38,196.69,Tafuna,7318
13023,8416659.00,529125.71,187.77,Tafuna,6696
13024,8416656.71,529265.35,154.88,Tafuna,7161
13025,8416652.43,530752.55,253.64,Tafuna,7097
13028,8416659.44,530636.71,125.45,Tafuna,7311
13032,8416669.18,530662.82,148.86,Tafuna,7480
13035,8416674.68,528958.29,113.94,Tafuna,6561
13037,8416679.82,529068.93,99.85,Tafuna,7270
13041,8416677.00,530125.50,156.20,Tafuna,7109
13042,8416677.04,529564.98,168.22,Tafuna,6479
13044,8416681.62,530512.73,243.83,Tafuna,7121
13047,8416682.91,530619.85,207.91,Tafuna,6613
13049,8416687.25,530026.47,101.73,Tafuna,7186
13051,8416687.41,530223.45,138.82,Tafuna,6645
13055,8416691.33,530689.61,169.56,Tafuna,6387
13058,8416693.29,529350.90,167.63,Tafuna,6544
13060,8416695.95,530543.58,190.55,Tafuna,6577
13061,8416701.22,528991.55,162.93,Tafuna,6831
13063,8416704.51,529216.59,171.74,Tafuna,6299
13065,8416701.89,530240.52,153.69,Tafuna,7195
13067,8416704.55,529142.31,159.48,Tafuna,6940
13073,8416711.01,529060.76,122.47,Tafuna,7394
13076,8416707.57,530501.95,243.82,Tafuna,7190
13077,8416714.12,529181.78,180.45,Tafuna,6984
13078,8416711.72,530565.60,242.34,Tafuna,7329
13083,8416721.16,528946.36,102.59,Tafuna,7181
13085,8416718.56,530422.86,185.93,Tafuna,6793
13086,8416718.29,530526.83,185.31,Tafuna,6839
13087,8416718.17,530227.43,206.28,Tafuna,6746
13089,8416723.68,529508.73,135.42,Tafuna,6740
13090,8416727.43,529287.65,91.47,Tafuna,6507
13094,8416725.81,530597.02,202.40,Tafuna,6936
13098,8416732.25,530452.85,197.12,Tafuna,7265
13099,8416739.63,530193.24,132.09,Tafuna,6931
13100,8416737.51,530554.88,249.47,Tafuna,6337
13102,8416738.61,530398.24,165.23,Tafuna,6668
13105,8416747.99,530474.90,252.18,Tafuna,7407
13107,8416747.84,530579.70,198.68,Tafuna,7100
13110,8416752.72,530184.77,239.70,Tafuna,6490
13111,8416760.58,529266.54,128.18,Tafuna,7166
13113,8416762.52,530428.82,170.86,Tafuna,6332
13114,8416765.08,529411.76,103.22,Tafuna,7066
13115,8416769.13,529258.28,78.18,Tafuna,6840
13116,8416762.25,530505.82,183.88,Tafuna,6870
13118,8416771.40,530452.24,141.38,Tafuna,6485
13119,8416774.99,529059.57,112.39,Tafuna,6653
13120,8416775.50,529276.61,251.64,Tafuna,7433
13121,8416771.79,530610.13,257.08,Tafuna,6426
13125,8416774.69,530527.62,253.90,Tafuna,6891
13126,8416780.09,529518.02,115.68,Tafuna,6449
13127,8416781.98,530385.81,109.58,Tafuna,6807
13132,8416792.78,530481.14,135.15,Tafuna,6747
13134,8416795.27,530403.12,193.13,Tafuna,6383
13135,8416801.22,530505.18,142.42,Tafuna,6432
13136,8416806.57,530438.38,164.71,Tafuna,6752
13137,8416811.98,530368.41,106.28,Tafuna,6945
13138,8416814.05,529163.69,104.30,Tafuna,7017
13142,8416826.20,529054.32,88.19,Tafuna,6830
13143,8416822.59,530533.86,137.10,Tafuna,6686
13144,8416825.74,529224.24,129.10,Tafuna,7107
13145,8416823.01,530458.00,147.28,Tafuna,6303
13146,8416830.31,530390.63,163.41,Tafuna,6814
13147,8416829.54,529482.41,198.82,Tafuna,7092
13148,8416831.68,529293.42,176.32,Tafuna,7204
13149,8416830.05,530559.37,161.28,Tafuna,6896
13150,8416836.40,530491.20,135.49,Tafuna,6735
13152,8416837.97,530327.64,184.66,Tafuna,6852
13153,8416843.37,530423.78,141.82,Tafuna,6469
13154,8416845.84,529191.21,148.81,Tafuna,7494
13156,8416852.84,530587.25,164.65,Tafuna,6784
13157,8416852.87,530510.87,142.17,Tafuna,6459
13158,8416859.71,530442.88,139.49,Tafuna,6589
13160,8416866.46,530544.25,142.81,Tafuna,6398
13161,8416866.07,530375.08,196.23,Tafuna,7361
13163,8416869.77,530478.16,154.24,Tafuna,7183
13164,8416868.06,530312.71,158.96,Tafuna,6987
13166,8416875.46,529493.99,94.27,Tafuna,6356
13167,8414584.71,528597.79,252.68,Tafuna,7336
13169,8414831.62,528606.96,153.03,Tafuna,7210
13174,8414907.95,529210.62,75.12,Tafuna,7206
13181,8415136.49,529407.14,88.34,Tafuna,6822
13182,8415118.11,529227.66,104.68,Tafuna,6993
13185,8415262.53,529078.70,79.85,Tafuna,6618
13186,8415261.75,529109.59,138.66,Tafuna,6659
13187,8415380.35,529163.42,206.59,Tafuna,6733
13189,8415383.18,529547.83,238.42,Tafuna,6695
13190,8415352.23,529651.02,95.05,Tafuna,6289
13192,8415382.11,529463.51,114.23,Tafuna,6474
13193,8415376.17,529428.50,166.94,Tafuna,6599
13197,8415082.53,528834.10,157.20,Tafuna,7053
13198,8415397.30,529049.78,161.19,Tafuna,6913
13205,8415092.80,528622.99,84.59,Tafuna,7350
13208,8414917.30,528626.77,195.46,Tafuna,7418
13211,8416081.54,529771.37,116.99,Tafuna,6359
13217,8415879.57,529814.46,132.82,Tafuna,6897
13219,8415863.13,529806.48,214.25,Tafuna,6311
13220,8415844.83,529804.67,167.91,Tafuna,6517
13221,8415839.80,529825.42,102.61,Tafuna,7138
13222,8415823.64,529810.96,102.61,Tafuna,7167
13223,8415754.73,529844.99,102.61,Tafuna,7169
13224,8415751.32,529863.70,102.61,Tafuna,7171
13225,8415764.09,529872.21,102.61,Tafuna,7174
13226,8415753.80,529802.12,167.91,Tafuna,6529
13227,8415725.72,529812.33,167.91,Tafuna,6535
13228,8415804.57,529756.96,125.58,Tafuna,7310
13230,8415568.35,529779.17,179.86,Tafuna,7018
13232,8415596.66,529770.99,228.73,Tafuna,6496
13233,8415518.17,529767.80,114.36,Tafuna,6470
13248,8416207.91,529322.42,133.58,Tafuna,6849
13249,8416242.84,529400.27,177.18,Tafuna,7132
13250,8416280.80,529494.79,151.16,Tafuna,7327
13251,8416310.85,529633.09,192.84,Tafuna,6413
13252,8416310.85,529616.95,192.84,Tafuna,6430
13253,8416258.98,529597.38,177.18,Tafuna,7136
13254,8416223.30,529603.33,177.18,Tafuna,7139
13255,8416260.72,529668.78,192.84,Tafuna,6434
13256,8416217.39,529667.93,192.84,Tafuna,6442
13257,8416089.62,529579.44,253.46,Tafuna,7214
13258,8416151.08,529477.59,177.18,Tafuna,7142
13260,8416142.48,529328.87,252.65,Tafuna,7399
13261,8415904.86,529543.44,209.85,Tafuna,6528
13262,8415899.76,529564.68,209.85,Tafuna,6530
13263,8415920.35,529591.38,209.85,Tafuna,6537
13264,8415883.98,529578.35,185.40,Tafuna,6809
13265,8415896.72,529585.14,185.40,Tafuna,6810
13267,8415824.44,529651.29,216.56,Tafuna,7332
13270,8415805.47,529685.14,156.28,Tafuna,7065
13280,8415716.08,529253.43,166.97,Tafuna,6594
13283,8415727.54,528929.69,176.85,Tafuna,7197
13284,8415509.92,529114.95,83.48,Tafuna,7476
13285,8415532.73,529230.81,165.48,Tafuna,6643
13288,8415507.02,529578.72,72.30,Tafuna,7493
13289,8415564.83,529557.40,178.03,Tafuna,7098
13290,8415587.54,529616.70,179.25,Tafuna,7027
13292,8415571.09,529631.57,78.57,Tafuna,6647
13293,8415593.62,529673.68,215.89,Tafuna,7403
13299,8415469.99,528559.81,212.53,Tafuna,6353
13301,8414740.73,527637.32,243.82,Tafuna,7180
13303,8415140.65,528073.31,111.89,Tafuna,6658
13304,8415143.20,528046.97,111.89,Tafuna,6669
13305,8414634.09,528366.76,161.33,Tafuna,6888
13311,8415355.99,528320.03,197.06,Tafuna,7281
13313,8415293.08,528238.25,117.07,Tafuna,6349
13314,8415270.61,528131.81,132.82,Tafuna,6895
13315,8416176.43,528159.05,172.60,Tafuna,7492
13316,8416131.30,528246.36,150.15,Tafuna,7356
13317,8416122.23,528110.42,150.15,Tafuna,7358
13318,8416084.66,528263.85,123.20,Tafuna,7368
13319,8416057.48,528297.83,123.20,Tafuna,7372
13321,8416003.46,528132.06,163.62,Tafuna,6812
13323,8415987.97,528059.94,176.25,Tafuna,7218
13324,8415937.07,528105.02,93.26,Tafuna,6415
13325,8415911.61,528100.55,127.02,Tafuna,7232
13327,8416007.30,528415.90,116.95,Tafuna,6365
13328,8415949.12,528379.54,110.09,Tafuna,6780
13329,8415960.25,528407.14,94.58,Tafuna,6321
13331,8415915.99,528361.90,69.85,Tafuna,7237
13333,8415831.03,528302.62,130.12,Tafuna,7035
13336,8415677.55,528288.98,71.55,Tafuna,6461
13338,8415682.19,528130.78,103.98,Tafuna,7028
13343,8415570.82,528358.47,149.50,Tafuna,7401
13344,8415561.76,528339.21,149.50,Tafuna,7410
13345,8415550.43,528356.21,149.50,Tafuna,7413
13346,8415550.43,528378.86,149.50,Tafuna,7421
13347,8415490.39,528468.36,149.50,Tafuna,7430
13353,8415665.00,528396.78,177.72,Tafuna,7118
13357,8415922.23,528475.68,69.00,Tafuna,7504
13362,8416645.73,529072.92,85.73,Tafuna,7070
13365,8416513.18,529244.38,218.02,Tafuna,7219
13367,8416616.39,529130.25,77.08,Tafuna,6964
13371,8416818.25,529252.94,69.00,Tafuna,7469
13375,8416468.71,529688.28,74.54,Tafuna,7215
13377,8416661.00,529617.79,81.89,Tafuna,6373
13380,8416809.28,529479.42,203.72,Tafuna,6884
13382,8416755.80,528942.10,155.86,Tafuna,7117
13383,8416753.58,528971.00,75.61,Tafuna,7177
13386,8414828.05,529464.76,135.93,Tafuna,6722
15964,8414309.34,528387.08,178.39,Tafuna,7054
15965,8414315.55,528549.40,243.30,Tafuna,7254
15966,8414315.55,528549.40,206.77,Tafuna,6693
15969,8414355.85,528474.82,246.66,Tafuna,6596
15970,8414355.85,528474.82,185.64,Tafuna,6794
15971,8414362.12,528502.28,218.75,Tafuna,7165
15972,8414362.12,528502.28,155.60,Tafuna,7133
15976,8414374.88,528665.45,187.40,Tafuna,6700
15979,8414386.01,528644.28,227.50,Tafuna,6617
15997,8414458.20,528463.31,178.81,Tafuna,7039
16007,8414477.96,528650.88,238.77,Tafuna,6655
16008,8414477.96,528650.88,227.78,Tafuna,6604
16009,8414489.27,528743.18,197.72,Tafuna,7185
16014,8414498.50,528811.27,238.18,Tafuna,6710
16015,8414506.87,528376.15,236.53,Tafuna,6929
16016,8414506.87,528376.15,124.30,Tafuna,7362
16022,8414520.96,528576.12,201.10,Tafuna,7006
16023,8414525.20,528744.80,220.80,Tafuna,7103
16024,8414525.20,528744.80,169.78,Tafuna,6378
16025,8414527.15,528875.92,233.41,Tafuna,7260
16026,8414527.15,528875.92,203.27,Tafuna,6889
16027,8414540.55,528551.02,246.49,Tafuna,6662
16028,8414540.55,528551.02,134.74,Tafuna,6790
16029,8414541.37,528592.62,191.50,Tafuna,6514
16030,8414541.37,528592.62,149.10,Tafuna,7466
16031,8414545.78,528633.36,256.33,Tafuna,6598
16039,8414553.31,528651.72,171.73,Tafuna,6301
16040,8414553.31,528651.72,137.62,Tafuna,6673
16050,8414587.56,528426.28,129.37,Tafuna,7091
16053,8414630.85,528307.94,239.13,Tafuna,6625
16056,8414658.71,528452.30,182.11,Tafuna,6906
16058,8414665.20,528326.26,202.36,Tafuna,6939
16061,8414678.26,528505.18,126.43,Tafuna,7244
16063,8414680.90,528356.28,226.68,Tafuna,6716
16064,8414680.90,528356.28,108.18,Tafuna,6874
16067,8414691.10,528385.23,229.76,Tafuna,6393
16068,8414691.10,528385.23,150.84,Tafuna,7335
16069,8414703.18,528249.08,234.48,Tafuna,7119
16070,8414703.18,528249.08,198.46,Tafuna,7137
16071,8414711.61,528273.86,190.22,Tafuna,6592
16072,8414711.61,528273.86,134.65,Tafuna,6797
16073,8414724.26,528408.21,171.67,Tafuna,6313
16074,8414724.26,528408.21,137.90,Tafuna,6667
16075,8414730.19,528292.10,178.76,Tafuna,7049
16076,8414730.19,528292.10,164.37,Tafuna,6802
16077,8414735.88,528309.45,212.56,Tafuna,6345
16078,8414735.88,528309.45,168.53,Tafuna,6463
16079,8414738.50,528336.45,244.29,Tafuna,6920
16080,8414738.50,528336.45,185.27,Tafuna,6850
16081,8414753.51,528544.66,145.30,Tafuna,6352
16083,8414758.61,528436.97,192.06,Tafuna,6502
16084,8414758.61,528436.97,160.44,Tafuna,6924
16087,8414759.45,528484.00,244.61,Tafuna,6819
16088,8414759.45,528484.00,217.54,Tafuna,7253
16089,8414764.52,528499.81,189.17,Tafuna,6640
16090,8414764.52,528499.81,161.59,Tafuna,6878
16091,8414768.39,528517.41,222.91,Tafuna,6977
16092,8414768.39,528517.41,162.94,Tafuna,6829
16095,8414772.58,528436.38,216.68,Tafuna,7285
16096,8414772.58,528436.38,216.46,Tafuna,7341
16100,8414774.10,528538.10,135.02,Tafuna,6767
16102,8414779.08,528460.83,226.14,Tafuna,6727
16103,8414786.67,528517.41,226.95,Tafuna,6691
16104,8414786.67,528517.41,172.20,Tafuna,6274
16113,8414793.05,528495.63,159.45,Tafuna,6971
16114,8414793.05,528495.63,159.45,Tafuna,6974
16120,8414792.89,528401.10,255.06,Tafuna,7151
16125,8414806.11,528514.42,204.41,Tafuna,6862
16126,8414806.11,528514.42,98.92,Tafuna,7339
16128,8414800.64,528568.15,254.62,Tafuna,6423
16130,8414802.20,528437.80,231.83,Tafuna,7326
16134,8414807.88,528493.06,228.99,Tafuna,6477
16135,8414811.53,528200.89,206.12,Tafuna,6769
16137,8414823.09,528194.29,222.59,Tafuna,7036
16138,8414823.09,528194.29,197.06,Tafuna,7283
16140,8414832.24,527931.81,193.31,Tafuna,6379
16143,8414843.97,527972.48,232.00,Tafuna,7315
16144,8414843.97,527972.48,169.34,Tafuna,6407
16151,8414859.00,527994.14,204.43,Tafuna,6854
16152,8414859.00,527994.14,130.21,Tafuna,7020
16153,8414862.64,527953.17,193.06,Tafuna,6386
16154,8414862.64,527953.17,174.79,Tafuna,7309
16158,8414867.52,527714.34,242.42,Tafuna,7291
16165,8414877.27,528155.18,186.70,Tafuna,6749
16166,8414877.27,528155.18,161.88,Tafuna,6867
16168,8414880.72,527611.51,95.74,Tafuna,7487
16169,8414879.09,528197.73,212.60,Tafuna,6341
16170,8414879.09,528197.73,192.99,Tafuna,6395
16173,8414884.84,527987.04,228.84,Tafuna,6484
16174,8414884.84,527987.04,171.91,Tafuna,6280
16181,8414896.63,528393.91,229.93,Tafuna,6304
16182,8414896.63,528393.91,216.55,Tafuna,7334
16183,8414899.41,527762.81,199.99,Tafuna,7033
16188,8414897.52,527781.03,239.22,Tafuna,6570
16189,8414916.96,528017.88,183.89,Tafuna,6868
16191,8414916.06,528074.64,241.62,Tafuna,7457
16194,8414921.64,527854.34,149.26,Tafuna,7451
16195,8414927.08,527916.83,217.72,Tafuna,7231
16202,8414937.94,528149.51,95.06,Tafuna,6276
16205,8414939.86,528272.83,222.31,Tafuna,7043
16206,8414939.86,528272.83,149.51,Tafuna,7389
16211,8414951.67,527974.37,218.68,Tafuna,7184
16215,8414953.65,527829.35,207.34,Tafuna,6681
16216,8414953.65,527829.35,172.81,Tafuna,7459
16220,8414956.89,528335.46,156.38,Tafuna,7063
16221,8414953.95,528370.46,254.06,Tafuna,6634
16222,8414953.95,528370.46,254.06,Tafuna,6832
16223,8414960.60,527962.13,240.78,Tafuna,6428
16225,8414958.03,528128.04,253.19,Tafuna,7269
16226,8414958.03,528128.04,253.19,Tafuna,7271
16230,8414963.67,527813.39,108.64,Tafuna,6821
16231,8414967.14,527920.71,228.27,Tafuna,6527
16239,8414971.58,527997.51,198.51,Tafuna,7114
16240,8414971.58,527997.51,143.28,Tafuna,6372
16241,8414975.06,528352.23,233.50,Tafuna,7243
16242,8414975.06,528352.23,89.78,Tafuna,6600
16247,8414978.55,527661.33,164.89,Tafuna,6734
16251,8414982.80,528107.33,197.24,Tafuna,7227
16253,8414986.13,528365.70,232.56,Tafuna,7296
16254,8414986.13,528365.70,192.23,Tafuna,6497
16255,8414992.15,527614.93,249.05,Tafuna,6515
16259,8414991.03,528044.54,206.22,Tafuna,6768
16260,8414991.03,528044.54,178.24,Tafuna,7059
16261,8414992.68,527957.35,195.87,Tafuna,7379
16262,8414992.68,527957.35,145.83,Tafuna,6334
16265,8415002.67,528374.94,206.61,Tafuna,6715
16268,8415003.13,527753.79,119.09,Tafuna,7483
16269,8415003.42,527989.32,242.48,Tafuna,7276
16270,8415003.42,527989.32,174.33,Tafuna,7346
16271,8415004.61,527949.08,227.50,Tafuna,6608
16272,8415004.61,527949.08,168.41,Tafuna,6467
16273,8415006.18,528037.22,224.16,Tafuna,6954
16274,8415006.18,528037.22,197.55,Tafuna,7209
16275,8415009.06,527696.02,183.50,Tafuna,6877
16276,8415009.06,527696.02,149.15,Tafuna,7452
16277,8415011.17,527607.55,206.61,Tafuna,6709
16278,8415011.17,527607.55,158.16,Tafuna,7002
16279,8415018.65,527912.38,218.61,Tafuna,7201
16283,8415024.57,528407.59,175.57,Tafuna,7259
16285,8415025.94,527826.13,218.82,Tafuna,7156
16287,8415030.33,528053.45,197.05,Tafuna,7288
16290,8415029.17,528348.61,196.63,Tafuna,7319
16292,8415030.17,527865.99,253.69,Tafuna,7000
16293,8415041.87,528471.51,208.31,Tafuna,6582
16294,8415050.04,528464.45,111.43,Tafuna,6707
16299,8415054.52,527910.99,210.62,Tafuna,6482
16300,8415054.52,527910.99,112.94,Tafuna,6585
16301,8415063.91,528155.63,252.71,Tafuna,7307
16303,8415066.17,527923.36,239.25,Tafuna,6560
16305,8415068.27,527867.30,239.46,Tafuna,6538
16311,8415078.94,528222.95,130.90,Tafuna,6957
16315,8415077.80,527878.65,211.56,Tafuna,6409
16316,8415077.80,527878.65,161.68,Tafuna,6872
16320,8415080.12,528149.35,229.70,Tafuna,6412
16322,8415082.91,527915.45,231.36,Tafuna,7417
16324,8415088.60,528079.60,78.37,Tafuna,6763
16325,8415086.67,528062.99,257.94,Tafuna,6400
16326,8415086.67,528062.99,237.80,Tafuna,6816
16327,8415089.00,528379.87,253.81,Tafuna,6892
16328,8415089.00,528379.87,207.26,Tafuna,6683
16332,8415095.28,527892.91,171.43,Tafuna,6316
16337,8415104.58,527876.55,240.88,Tafuna,6420
16338,8415104.58,527876.55,175.00,Tafuna,7301
16342,8415130.15,528309.04,198.05,Tafuna,7149
16343,8415124.40,527863.86,177.02,Tafuna,7175
16344,8415124.40,527863.86,128.07,Tafuna,7168
16345,8415138.82,527965.51,198.84,Tafuna,7090
16346,8415138.82,527965.51,154.56,Tafuna,7163
16347,8415145.61,527898.08,236.87,Tafuna,6882
16349,8415152.54,527912.53,190.84,Tafuna,6550
16351,8415153.42,527952.06,162.05,Tafuna,6857
16352,8415153.42,527952.06,152.43,Tafuna,7245
16353,8415158.56,528001.99,190.39,Tafuna,6586
16354,8415158.56,528001.99,166.38,Tafuna,6615
16355,8415161.13,527968.96,186.91,Tafuna,6730
