workp_id,log,lat,area,meshblock
9477,8417018.49,517764.86,807.19,Poloa
9478,8416995.89,517757.05,66.09,Poloa
9480,8417033.43,517782.07,128.47,Poloa
9483,8417267.75,517947.25,189.23,Poloa
9548,8420779.09,531283.75,330.01,Pago
9561,8420895.77,531153.31,365.64,Pago
9565,8420965.48,531534.47,308.24,Pago
9566,8420973.04,531369.21,704.68,Pago
9572,8421038.43,531268.67,449.67,Pago
9580,8421131.71,531397.07,368.55,Pago
9583,8421167.65,531339.74,328.01,Pago
9586,8421179.23,531373.46,417.99,Pago
9621,8421270.96,531291.60,350.25,Pago
9628,8421287.06,531665.73,375.40,Pago
9666,8421384.48,531841.05,323.70,Pago
9684,8421444.85,531855.65,309.55,Pago
9686,8421439.67,531465.73,765.22,Pago
9707,8421516.45,531552.94,321.04,Pago
9709,8421530.78,531523.45,301.47,Pago
9712,8421542.25,531603.73,349.77,Pago
9714,8421545.99,531678.17,476.29,Pago
9717,8421551.12,531640.90,522.11,Pago
9751,8421652.26,532450.45,346.10,Pago
9758,8421666.27,531778.22,303.14,Pago
9803,8421759.93,531754.69,467.22,Pago
9808,8421764.81,531681.76,421.87,Pago
9816,8421784.22,531767.24,409.96,Pago
9827,8421801.86,531694.61,635.67,Pago
9839,8421825.98,531714.69,315.96,Pago
9843,8421830.73,531778.28,370.18,Pago
9880,8421878.51,531755.76,584.98,Pago
9881,8421884.90,532520.95,373.06,Pago
9882,8421885.73,532571.72,310.00,Pago
9883,8421887.67,532690.50,537.01,Pago
9886,8421887.12,531725.78,343.68,Pago
9887,8421888.07,531866.54,330.58,Pago
9891,8421888.04,532726.05,1061.20,Pago
9894,8421900.75,532552.30,393.77,Pago
9902,8421899.23,531807.18,517.53,Pago
9903,8421905.55,532339.06,302.59,Pago
9905,8421907.53,532689.87,679.16,Pago
9907,8421912.33,532655.31,427.47,Pago
9910,8421905.29,532616.08,540.87,Pago
9915,8421917.21,532529.22,303.99,Pago
9930,8421932.79,531779.04,357.30,Pago
9932,8421941.23,532415.12,467.29,Pago
9947,8421952.33,532489.76,690.05,Pago
9952,8421968.22,532384.11,492.83,Pago
9964,8421978.78,531912.86,304.22,Pago
9968,8421993.94,532044.02,274.42,Pago
9971,8421994.29,531706.79,441.80,Pago
9972,8422001.48,532388.82,678.56,Pago
9973,8422004.30,531753.86,638.48,Pago
9974,8422005.13,532030.16,375.93,Pago
9979,8421999.77,532142.87,2681.87,Pago
9980,8422017.64,532096.53,622.30,Pago
9981,8422014.83,532202.60,1211.11,Pago
9986,8422038.90,532009.28,181.36,Pago
9990,8422040.49,531769.52,474.68,Pago
9991,8422054.14,531993.18,299.92,Pago
9997,8422083.09,532232.01,413.02,Pago
9998,8422084.39,532339.01,377.07,Pago
10001,8422077.05,532128.82,1334.17,Pago
10002,8422096.47,532086.99,448.67,Pago
10003,8422099.30,532026.93,342.94,Pago
10004,8422088.35,531943.49,1130.57,Pago
10007,8422108.66,531712.49,436.50,Pago
10009,8422113.73,531910.05,358.09,Pago
10012,8422131.69,531944.15,293.82,Pago
10013,8422127.40,531739.88,363.52,Pago
10022,8422155.80,531999.77,38.25,Pago
10023,8422156.29,532013.33,137.78,Pago
10026,8422167.15,532011.93,36.56,Pago
10027,8422167.05,531998.51,34.28,Pago
10037,8422200.52,533364.43,435.96,Pago
10045,8422213.97,533406.26,684.64,Pago
10052,8422231.98,531964.52,383.00,Pago
10060,8422244.78,533353.66,450.42,Pago
10061,8422242.12,532185.27,517.11,Pago
10069,8422257.32,532020.97,392.77,Pago
10072,8422264.56,532382.79,646.60,Pago
10077,8422276.05,531997.56,336.16,Pago
10078,8422277.94,533261.80,343.01,Pago
10083,8422287.89,533308.21,331.59,Pago
10085,8422283.23,533153.50,2808.25,Pago
10089,8422287.68,533370.65,1711.63,Pago
10090,8422286.19,533214.61,1138.90,Pago
10091,8422299.36,533254.57,576.26,Pago
10092,8422301.38,532179.08,310.36,Pago
10093,8422305.39,532714.30,350.75,Pago
10096,8422297.74,533050.05,2165.21,Pago
10104,8422314.06,532056.16,388.65,Pago
10109,8422318.16,532230.08,415.28,Pago
10114,8422315.45,532206.46,527.75,Pago
10115,8422321.41,532748.18,360.62,Pago
10117,8422322.05,532616.85,378.38,Pago
10119,8422323.41,531965.64,1060.89,Pago
10120,8422326.83,531900.90,387.39,Pago
10125,8422328.48,532357.48,426.32,Pago
10129,8422334.11,532535.33,388.66,Pago
10130,8422333.70,533318.73,451.33,Pago
10140,8422339.62,532479.26,424.92,Pago
10143,8422346.05,532430.40,425.42,Pago
10145,8422349.08,531950.10,620.18,Pago
10147,8422347.84,532506.86,469.51,Pago
10149,8422346.74,532840.50,466.36,Pago
10154,8422355.45,533233.80,394.59,Pago
10157,8422346.61,532383.40,518.29,Pago
10169,8422361.21,532313.22,316.19,Pago
10185,8422378.51,531853.45,346.11,Pago
10208,8422397.67,532275.94,385.78,Pago
10210,8422404.69,532390.61,380.30,Pago
10222,8422413.24,532353.36,319.44,Pago
10224,8422415.06,532735.01,382.31,Pago
10229,8422419.01,531778.64,423.18,Pago
10348,8420845.51,531856.88,397.96,Pago
10349,8420848.58,531904.43,397.96,Pago
10350,8420789.52,531893.69,397.96,Pago
10351,8420792.59,531953.52,397.96,Pago
10359,8421945.28,532693.81,0.00,Pago
10360,8421946.78,532710.24,0.00,Pago
10361,8421935.09,532692.88,0.00,Pago
10362,8421951.76,532710.60,0.00,Pago
10390,8420495.18,537988.00,342.44,Aumi
10393,8420472.00,537918.20,415.60,Aumi
10397,8420464.60,537900.30,342.59,Aumi
10405,8420496.11,537817.92,397.47,Aumi
10452,8420475.52,537999.06,88.41,Aumi
10454,8420537.61,538068.76,0.00,Aumi
10455,8420537.89,538054.86,0.00,Aumi
10589,8414546.16,528962.05,315.36,Tafuna
10638,8414644.54,529056.16,308.62,Tafuna
10670,8414675.70,529020.59,440.43,Tafuna
10719,8414725.13,529153.60,1210.39,Tafuna
10747,8414746.41,528959.99,469.53,Tafuna
10753,8414747.81,528989.79,526.26,Tafuna
10759,8414759.85,529023.73,343.34,Tafuna
10768,8414761.67,528577.19,396.38,Tafuna
10861,8414807.81,528742.33,307.41,Tafuna
10877,8414822.45,529104.83,381.98,Tafuna
10890,8414832.95,529343.00,314.12,Tafuna
10891,8414828.53,528883.61,540.81,Tafuna
10896,8414843.39,528354.60,334.77,Tafuna
10930,8414858.66,529000.00,370.86,Tafuna
10952,8414864.36,529412.50,249.16,Tafuna
10961,8414869.93,529196.36,317.49,Tafuna
10977,8414877.75,529228.60,117.50,Tafuna
10979,8414869.92,528378.76,512.61,Tafuna
11002,8414879.99,529522.31,362.18,Tafuna
11006,8414879.20,529250.51,423.18,Tafuna
11027,8414894.53,528650.23,316.81,Tafuna
11029,8414890.32,527960.64,360.94,Tafuna
11037,8414899.83,528528.79,345.90,Tafuna
11056,8414890.17,529420.44,762.64,Tafuna
11115,8414946.18,529188.56,279.23,Tafuna
11118,8414947.01,528767.31,338.33,Tafuna
11127,8414944.99,529220.08,410.60,Tafuna
11175,8414966.56,528586.94,361.62,Tafuna
11179,8414967.72,529178.92,316.62,Tafuna
11183,8414958.89,529484.90,937.59,Tafuna
11236,8414983.18,529440.82,406.19,Tafuna
11323,8415025.56,528872.20,565.64,Tafuna
11332,8415031.93,528812.91,305.26,Tafuna
11336,8415032.50,528391.35,304.92,Tafuna
11337,8415036.70,528352.75,132.84,Tafuna
11340,8415029.18,528971.39,736.45,Tafuna
11358,8415048.52,529099.60,641.09,Tafuna
11359,8415049.22,529672.81,311.68,Tafuna
11364,8415045.52,527889.59,363.65,Tafuna
11375,8415057.70,529568.36,280.62,Tafuna
11377,8415055.73,529062.00,489.09,Tafuna
11457,8415088.99,528674.72,431.95,Tafuna
11458,8415057.63,529497.59,3471.45,Tafuna
11466,8415099.81,529221.71,372.18,Tafuna
11473,8415106.76,529173.61,306.57,Tafuna
11489,8415112.19,529451.01,406.44,Tafuna
11490,8415114.48,529396.63,278.56,Tafuna
11491,8415120.80,528904.00,304.16,Tafuna
11509,8415133.66,529550.27,342.12,Tafuna
11514,8415143.26,529679.30,239.66,Tafuna
11528,8415146.60,529277.06,456.32,Tafuna
11545,8415150.17,529200.89,614.30,Tafuna
11556,8415170.55,529173.20,124.35,Tafuna
11561,8415166.37,528422.51,385.36,Tafuna
11562,8415174.32,529246.85,378.31,Tafuna
11565,8415172.33,529477.93,420.82,Tafuna
11566,8415176.48,529320.77,452.78,Tafuna
11573,8415196.07,529048.58,254.69,Tafuna
11574,8415196.22,529177.65,230.85,Tafuna
11575,8415194.46,529083.72,539.47,Tafuna
11584,8415216.16,529026.87,410.64,Tafuna
11587,8415216.37,529127.64,608.68,Tafuna
11588,8415218.91,528990.29,483.53,Tafuna
11590,8415220.37,529210.37,316.57,Tafuna
11591,8415224.56,529235.26,305.15,Tafuna
11592,8415229.55,528508.25,72.46,Tafuna
11594,8415226.68,529058.03,381.14,Tafuna
11598,8415238.79,528737.85,379.67,Tafuna
11599,8415239.97,529435.32,306.54,Tafuna
11600,8415239.40,529221.19,376.60,Tafuna
11607,8415256.68,529242.59,459.67,Tafuna
11611,8415265.37,529502.38,342.24,Tafuna
11619,8415275.51,528740.61,401.53,Tafuna
11626,8415281.42,529210.16,323.17,Tafuna
11631,8415290.04,529368.36,307.88,Tafuna
11643,8415309.01,528713.57,178.00,Tafuna
11646,8415305.43,529182.50,305.36,Tafuna
11648,8415309.02,529493.21,414.51,Tafuna
11651,8415311.97,529110.63,308.45,Tafuna
11653,8415314.51,529073.37,495.02,Tafuna
11656,8415320.66,529602.35,371.34,Tafuna
11662,8415324.75,529005.17,322.02,Tafuna
11664,8415325.78,529581.36,436.52,Tafuna
11666,8415328.84,529490.39,586.67,Tafuna
11667,8415317.33,529975.93,1328.62,Tafuna
11668,8415329.78,529303.46,337.17,Tafuna
11672,8415324.87,529248.08,1267.73,Tafuna
11677,8415339.72,528527.73,348.94,Tafuna
11679,8415347.77,529000.28,311.75,Tafuna
11682,8415344.43,529113.96,378.80,Tafuna
11684,8415351.30,528727.37,395.37,Tafuna
11688,8415354.98,529446.81,336.50,Tafuna
11691,8415349.19,529539.45,425.14,Tafuna
11696,8415355.67,529727.20,324.73,Tafuna
11698,8415365.77,529582.64,302.05,Tafuna
11699,8415366.29,529042.07,302.03,Tafuna
11706,8415373.14,529105.91,375.47,Tafuna
11707,8415372.22,530298.55,390.05,Tafuna
11708,8415378.59,529137.73,337.43,Tafuna
11714,8415383.70,528188.39,485.96,Tafuna
11718,8415361.13,528643.12,2293.12,Tafuna
11726,8415387.33,528262.48,1220.77,Tafuna
11731,8415394.36,528854.00,261.03,Tafuna
11733,8415394.82,528891.45,440.28,Tafuna
11734,8415398.29,529443.93,341.98,Tafuna
11736,8415400.67,528588.02,169.06,Tafuna
11738,8415403.48,528371.81,480.58,Tafuna
11756,8415422.61,528186.23,805.71,Tafuna
11766,8415430.40,529691.10,301.28,Tafuna
11769,8415436.07,528852.16,356.51,Tafuna
11771,8415444.69,528129.09,306.37,Tafuna
11777,8415451.74,529145.89,547.78,Tafuna
11779,8415456.27,529394.99,332.34,Tafuna
11783,8415466.05,528960.97,442.07,Tafuna
11785,8415459.11,529431.02,392.25,Tafuna
11787,8415468.38,528916.34,434.38,Tafuna
11790,8415463.45,529695.35,411.33,Tafuna
11795,8415476.55,529197.31,397.14,Tafuna
11797,8415474.96,529477.15,528.59,Tafuna
11800,8415477.42,528357.00,426.95,Tafuna
11802,8415477.79,529557.93,340.65,Tafuna
11812,8415489.95,528270.16,398.40,Tafuna
11813,8415493.32,529895.00,82.17,Tafuna
11814,8415491.14,528300.30,317.32,Tafuna
11820,8415490.86,529881.00,338.50,Tafuna
11821,8415498.96,527992.98,389.87,Tafuna
11823,8415498.61,529756.80,325.49,Tafuna
11826,8415501.03,529340.83,629.10,Tafuna
11827,8415497.04,528985.22,446.41,Tafuna
11831,8415508.69,528559.06,395.74,Tafuna
11832,8415501.41,528895.25,438.11,Tafuna
11833,8415504.82,529738.37,387.61,Tafuna
11839,8415506.88,529040.04,896.07,Tafuna
11845,8415520.99,529077.44,319.36,Tafuna
11847,8415521.48,530373.02,188.54,Tafuna
11853,8415530.02,528964.05,435.52,Tafuna
11855,8415532.09,528919.58,441.00,Tafuna
11871,8415534.89,529327.50,340.69,Tafuna
11874,8415538.29,530699.01,823.55,Tafuna
11875,8415544.33,529746.75,300.79,Tafuna
11886,8415547.15,530363.86,515.87,Tafuna
11893,8415552.02,530395.19,804.19,Tafuna
11900,8415566.78,529690.29,569.84,Tafuna
11902,8415564.80,529362.98,471.85,Tafuna
11917,8415585.50,529557.45,418.91,Tafuna
11920,8415588.57,528881.32,363.12,Tafuna
11925,8415563.75,528731.40,5121.74,Tafuna
11937,8415599.20,529504.32,336.25,Tafuna
11954,8415619.65,528212.04,302.69,Tafuna
11955,8415611.46,528387.68,367.80,Tafuna
11962,8415622.56,530332.52,304.36,Tafuna
11966,8415616.88,530257.32,699.05,Tafuna
11993,8415640.30,528391.17,340.96,Tafuna
11994,8415640.10,529517.15,553.74,Tafuna
11996,8415645.96,528112.28,360.83,Tafuna
12003,8415649.56,528196.32,336.18,Tafuna
12006,8415645.70,530350.98,758.81,Tafuna
12007,8415657.51,529599.79,301.66,Tafuna
12013,8415657.65,529696.92,303.29,Tafuna
12015,8415654.72,528646.65,473.27,Tafuna
12016,8415662.52,529233.94,350.07,Tafuna
12024,8415649.89,528690.99,2592.51,Tafuna
12025,8415668.52,529523.07,324.14,Tafuna
12027,8415658.70,529340.34,1082.65,Tafuna
12033,8415668.90,528958.27,517.97,Tafuna
12043,8415674.82,529664.27,309.13,Tafuna
12060,8415681.45,530291.47,286.69,Tafuna
12062,8415690.28,529434.54,619.19,Tafuna
12065,8415689.28,529523.79,416.34,Tafuna
12067,8415696.87,528295.23,321.73,Tafuna
12070,8415687.64,529558.53,926.22,Tafuna
12071,8415694.07,529773.10,700.26,Tafuna
12085,8415712.97,530336.77,312.53,Tafuna
12086,8415709.29,528779.95,1602.56,Tafuna
12087,8415711.71,530177.27,614.23,Tafuna
12090,8415718.58,529141.96,502.71,Tafuna
12094,8415712.87,528281.67,355.14,Tafuna
12096,8415710.53,530450.86,1406.14,Tafuna
12099,8415730.24,528293.85,310.90,Tafuna
12100,8415729.40,530618.33,336.53,Tafuna
12104,8415718.71,528676.50,1454.29,Tafuna
12105,8415732.45,529432.62,401.79,Tafuna
12106,8415729.63,529025.46,366.54,Tafuna
12112,8415734.55,530407.89,583.24,Tafuna
12117,8415743.29,529523.17,326.13,Tafuna
12119,8415750.56,529739.30,174.97,Tafuna
12124,8415734.52,529321.78,999.70,Tafuna
12125,8415749.23,529362.32,399.41,Tafuna
12127,8415742.12,528665.45,1325.17,Tafuna
12133,8415750.04,530889.58,589.35,Tafuna
12135,8415733.27,530274.02,634.36,Tafuna
12139,8415753.37,530431.46,621.03,Tafuna
12145,8415760.30,529100.04,269.77,Tafuna
12151,8415768.78,529735.25,196.75,Tafuna
12152,8415775.46,529749.07,85.96,Tafuna
12155,8415772.44,529485.75,318.77,Tafuna
12156,8415762.94,530521.11,453.98,Tafuna
12163,8415772.85,530573.90,579.73,Tafuna
12164,8415785.73,529745.30,113.47,Tafuna
12166,8415769.22,530380.11,609.17,Tafuna
12167,8415771.55,530471.50,363.54,Tafuna
12176,8415783.50,529423.37,490.03,Tafuna
12178,8415782.54,529933.95,606.97,Tafuna
12199,8415793.20,529896.72,531.19,Tafuna
12206,8415792.85,530401.62,750.27,Tafuna
12211,8415804.60,530935.42,550.96,Tafuna
12213,8415815.03,529099.47,681.37,Tafuna
12217,8415810.49,529342.83,583.61,Tafuna
12220,8415816.62,530157.01,907.39,Tafuna
12223,8415813.60,530522.10,386.36,Tafuna
12224,8415818.33,530681.72,466.44,Tafuna
12226,8415814.84,530435.75,375.26,Tafuna
12227,8415801.24,529244.66,2982.14,Tafuna
12231,8415830.71,529450.49,328.18,Tafuna
12240,8415834.97,529877.03,220.58,Tafuna
12242,8415831.17,528553.77,305.52,Tafuna
12243,8415831.35,529906.34,642.66,Tafuna
12244,8415830.74,530958.42,819.28,Tafuna
12247,8415840.72,530161.74,928.79,Tafuna
12248,8415845.43,529102.89,737.95,Tafuna
12251,8415835.56,529316.85,766.06,Tafuna
12253,8415843.29,529399.96,619.32,Tafuna
12254,8415846.27,530658.34,463.86,Tafuna
12265,8415858.12,529586.06,379.05,Tafuna
12273,8415856.72,530486.30,387.06,Tafuna
12275,8415861.62,530238.73,915.08,Tafuna
12277,8415863.34,530169.97,896.02,Tafuna
12279,8415853.14,530335.36,1767.03,Tafuna
12281,8415865.10,530436.45,478.86,Tafuna
12283,8415876.46,529499.46,439.17,Tafuna
12284,8415879.43,529098.39,333.32,Tafuna
12285,8415880.12,529121.12,359.35,Tafuna
12286,8415873.27,529372.13,812.46,Tafuna
12287,8415880.07,529146.16,347.17,Tafuna
12288,8415874.73,530634.58,455.29,Tafuna
12289,8415881.43,529168.74,305.63,Tafuna
12290,8415880.60,529191.34,354.00,Tafuna
12291,8415880.49,529215.87,373.19,Tafuna
12292,8415882.46,529073.03,349.62,Tafuna
12293,8415884.44,529236.51,331.17,Tafuna
12294,8415887.95,528410.39,349.78,Tafuna
12295,8415891.33,530702.94,542.25,Tafuna
12296,8415889.17,529631.95,364.50,Tafuna
12299,8415893.03,529462.05,431.34,Tafuna
12300,8415884.40,530746.34,941.87,Tafuna
12301,8415873.24,530922.81,1953.63,Tafuna
12302,8415884.73,529863.74,1495.52,Tafuna
12303,8415900.12,530398.24,397.63,Tafuna
12305,8415891.84,529907.03,964.25,Tafuna
12306,8415904.76,529780.12,315.93,Tafuna
12316,8415924.33,529461.22,419.99,Tafuna
12317,8415921.96,529748.00,452.53,Tafuna
12324,8415922.78,530884.87,2358.65,Tafuna
12327,8415946.20,528074.55,371.94,Tafuna
12330,8415944.69,529789.18,511.68,Tafuna
12331,8415951.15,529607.22,345.22,Tafuna
12334,8415952.00,530707.36,629.46,Tafuna
12337,8415952.38,530756.10,1180.67,Tafuna
12339,8415957.09,530218.73,494.11,Tafuna
12347,8415962.72,530158.97,223.62,Tafuna
12348,8415961.04,529566.60,501.71,Tafuna
12350,8415960.35,529301.03,1325.44,Tafuna
12360,8415978.71,529536.22,323.28,Tafuna
12370,8416001.03,528249.30,497.93,Tafuna
12377,8416012.57,529081.26,319.11,Tafuna
12378,8416002.02,529457.70,1098.87,Tafuna
12379,8416015.69,529105.86,347.83,Tafuna
12380,8416018.11,529129.34,310.27,Tafuna
12381,8416004.99,529770.80,1048.77,Tafuna
12384,8416020.98,529153.30,346.60,Tafuna
12389,8416025.94,529199.21,344.40,Tafuna
12395,8416028.54,529223.24,325.08,Tafuna
12397,8416023.40,530236.62,687.54,Tafuna
12398,8416026.01,529177.09,453.99,Tafuna
12400,8416031.46,529246.10,325.70,Tafuna
12401,8416031.54,529269.18,333.40,Tafuna
12405,8416035.03,528590.02,300.58,Tafuna
12411,8416039.06,529305.73,619.16,Tafuna
12415,8416043.80,529372.82,553.90,Tafuna
12416,8416042.18,529547.49,537.30,Tafuna
12419,8416010.20,530165.35,2957.64,Tafuna
12422,8416049.80,529086.08,387.98,Tafuna
12426,8416048.87,529761.23,490.71,Tafuna
12435,8416058.15,529400.42,360.10,Tafuna
12441,8416043.29,529479.83,965.41,Tafuna
12445,8416069.17,529243.76,310.37,Tafuna
12446,8416063.37,529954.50,785.55,Tafuna
12457,8416078.81,528136.84,391.33,Tafuna
12463,8416082.78,528562.81,321.69,Tafuna
12465,8416083.02,529997.56,529.89,Tafuna
12467,8416079.73,529751.16,581.43,Tafuna
12469,8416084.97,529950.06,785.67,Tafuna
12470,8416087.01,529153.99,380.60,Tafuna
12471,8416086.73,529411.30,386.12,Tafuna
12472,8416092.75,529440.27,332.56,Tafuna
12473,8416083.04,530035.97,455.91,Tafuna
12485,8416083.51,529868.69,4417.33,Tafuna
12489,8416102.62,529236.10,427.90,Tafuna
12496,8416111.21,530121.90,385.33,Tafuna
12500,8416113.13,529522.46,446.95,Tafuna
12503,8416120.52,529991.09,347.06,Tafuna
12505,8416102.25,530062.09,1188.07,Tafuna
12523,8416130.96,529083.12,538.39,Tafuna
12531,8416134.56,529061.68,1010.04,Tafuna
12534,8416144.36,528885.22,333.36,Tafuna
12538,8416158.12,529369.58,339.51,Tafuna
12547,8416155.40,528911.12,1675.12,Tafuna
12551,8416177.63,528554.38,313.57,Tafuna
12558,8416184.26,530238.05,568.75,Tafuna
12563,8416192.37,529498.28,482.44,Tafuna
12566,8416199.13,531042.82,889.74,Tafuna
12568,8416203.58,529962.58,890.31,Tafuna
12572,8416206.80,529172.43,399.88,Tafuna
12576,8416215.42,529365.53,315.15,Tafuna
12579,8416217.91,529789.70,340.88,Tafuna
12593,8416244.31,529565.48,373.67,Tafuna
12600,8416257.75,529753.18,354.03,Tafuna
12601,8416253.48,530832.31,621.22,Tafuna
12603,8416255.37,529379.28,400.43,Tafuna
12619,8416273.36,528852.27,357.86,Tafuna
12625,8416280.54,529945.94,342.76,Tafuna
12627,8416285.83,530238.19,397.77,Tafuna
12631,8416287.01,529724.10,341.97,Tafuna
12632,8416277.98,530481.30,617.90,Tafuna
12633,8416282.88,530441.17,931.37,Tafuna
12635,8416282.19,530372.88,535.89,Tafuna
12636,8416281.88,530415.71,666.34,Tafuna
12653,8416307.26,529765.92,400.89,Tafuna
12656,8416292.44,530328.55,838.73,Tafuna
12660,8416306.31,529850.26,445.90,Tafuna
12663,8416316.30,529982.11,448.87,Tafuna
12666,8416313.86,529900.05,591.92,Tafuna
12668,8416315.13,529589.74,361.22,Tafuna
12670,8416314.42,529417.81,626.82,Tafuna
12686,8416327.49,530622.39,605.85,Tafuna
12689,8416335.60,529720.80,408.88,Tafuna
12692,8416328.38,529820.76,786.30,Tafuna
12694,8416338.20,530252.23,585.10,Tafuna
12702,8416334.75,528855.37,837.49,Tafuna
12706,8416351.58,529695.43,380.32,Tafuna
12714,8416344.91,530445.03,1933.67,Tafuna
12715,8416343.27,530199.25,590.20,Tafuna
12716,8416357.82,529277.12,617.73,Tafuna
12717,8416356.12,529734.69,419.21,Tafuna
12722,8416351.78,530219.57,619.54,Tafuna
12726,8416358.73,529308.18,774.17,Tafuna
12727,8416351.32,530323.42,957.37,Tafuna
12728,8416363.96,529543.77,303.85,Tafuna
12729,8416362.62,529972.52,681.57,Tafuna
12731,8416366.67,529147.69,395.42,Tafuna
12733,8416360.34,530165.40,336.84,Tafuna
12739,8416372.39,529635.18,341.04,Tafuna
12741,8416370.74,530518.94,1833.04,Tafuna
12743,8416379.90,530352.23,306.98,Tafuna
12750,8416353.39,530588.41,1804.32,Tafuna
12763,8416379.52,530095.33,896.88,Tafuna
12768,8416392.06,529441.54,361.61,Tafuna
12774,8416411.84,530120.58,390.65,Tafuna
12778,8416423.86,530454.53,919.33,Tafuna
12779,8416429.54,530264.49,367.88,Tafuna
12782,8416428.36,530604.41,350.22,Tafuna
12783,8416429.78,530096.49,561.79,Tafuna
12792,8416449.20,530749.06,562.89,Tafuna
12793,8416443.40,529905.27,510.22,Tafuna
12794,8416435.67,530585.86,951.90,Tafuna
12796,8416445.50,530120.77,376.59,Tafuna
12797,8416437.18,530670.99,1009.54,Tafuna
12801,8416455.85,530639.76,457.63,Tafuna
12803,8416453.60,530470.72,552.97,Tafuna
12811,8416458.68,530802.05,600.37,Tafuna
12812,8416462.39,530028.23,374.29,Tafuna
12826,8416476.20,530336.29,448.96,Tafuna
12832,8416474.75,530692.32,1362.05,Tafuna
12834,8416478.45,530076.30,918.32,Tafuna
12843,8416488.34,530758.39,620.24,Tafuna
12858,8416511.54,530038.86,106.86,Tafuna
12866,8416512.22,530751.59,339.62,Tafuna
12872,8416519.53,529864.12,325.93,Tafuna
12876,8416517.55,530806.36,783.63,Tafuna
12881,8416527.19,529982.95,221.23,Tafuna
12890,8416531.92,530776.54,386.51,Tafuna
12904,8416540.79,530711.55,324.29,Tafuna
12906,8416547.32,529794.87,332.82,Tafuna
12916,8416559.70,529238.80,307.54,Tafuna
12917,8416556.38,529729.18,340.40,Tafuna
12927,8416563.28,530377.64,493.01,Tafuna
12929,8416559.76,530755.31,2286.41,Tafuna
12934,8416570.64,530263.68,402.00,Tafuna
12939,8416580.05,530399.50,287.74,Tafuna
12940,8416540.65,530297.57,2980.32,Tafuna
12941,8416586.21,529406.64,306.76,Tafuna
12942,8416559.82,530342.23,1811.00,Tafuna
12951,8416586.63,530358.96,250.18,Tafuna
12955,8416588.88,529839.93,423.13,Tafuna
12982,8416606.85,530731.57,515.73,Tafuna
12988,8416617.85,529461.06,481.17,Tafuna
12996,8416627.65,530726.69,319.53,Tafuna
12999,8416623.58,530008.65,438.70,Tafuna
13016,8416596.31,530027.60,6417.83,Tafuna
13017,8416642.24,529463.42,555.92,Tafuna
13027,8416655.63,530715.04,319.71,Tafuna
13029,8416663.88,529439.15,168.40,Tafuna
13033,8416658.62,529506.69,628.08,Tafuna
13034,8416659.16,530601.65,713.06,Tafuna
13039,8416675.57,529491.60,199.02,Tafuna
13043,8416677.27,529472.11,201.79,Tafuna
13048,8416685.36,529450.47,197.21,Tafuna
13052,8416674.40,530154.49,709.38,Tafuna
13054,8416645.40,530295.46,5212.24,Tafuna
13057,8416695.17,529488.82,210.73,Tafuna
13059,8416694.21,529512.22,227.40,Tafuna
13064,8416702.40,529525.66,163.58,Tafuna
13072,8416706.84,529441.16,204.04,Tafuna
13080,8416697.37,529993.62,494.28,Tafuna
13081,8416699.20,530162.71,711.02,Tafuna
13082,8416716.46,529479.68,194.71,Tafuna
13091,8416724.46,529457.94,203.17,Tafuna
13093,8416726.13,529438.56,199.42,Tafuna
13101,8416741.50,529467.43,458.86,Tafuna
13104,8416720.61,530005.43,921.93,Tafuna
13108,8416731.13,530132.15,1685.68,Tafuna
13117,8416764.01,530272.13,272.33,Tafuna
13124,8416764.74,530191.04,710.56,Tafuna
13128,8416779.47,530294.00,277.57,Tafuna
13129,8416780.51,530720.62,423.05,Tafuna
13141,8416815.78,530246.64,365.14,Tafuna
13155,8416840.15,529423.56,519.47,Tafuna
13159,8416855.29,529453.06,565.77,Tafuna
13168,8414800.51,528538.11,619.27,Tafuna
13171,8414857.72,529046.69,330.67,Tafuna
13172,8414924.14,528930.12,416.65,Tafuna
13173,8414944.63,528918.13,331.09,Tafuna
13178,8414995.88,529551.07,377.35,Tafuna
13179,8415109.45,529415.46,356.70,Tafuna
13184,8415198.59,529064.01,132.53,Tafuna
13194,8415131.72,529062.20,4261.97,Tafuna
13195,8415085.14,529138.69,647.58,Tafuna
13199,8415187.48,528670.79,429.17,Tafuna
13200,8415216.68,528684.14,429.17,Tafuna
13201,8415242.53,528696.65,429.17,Tafuna
13202,8415267.55,528704.15,429.17,Tafuna
13203,8415290.07,528712.49,429.17,Tafuna
13204,8415236.98,528530.88,383.26,Tafuna
13210,8416145.45,529746.38,354.03,Tafuna
13212,8415957.10,529916.74,1142.41,Tafuna
13213,8416001.51,529981.08,1357.14,Tafuna
13214,8415992.20,530081.68,273.96,Tafuna
13215,8416027.42,530065.81,247.54,Tafuna
13216,8416173.10,530125.53,1881.91,Tafuna
13234,8415507.81,529901.31,169.37,Tafuna
13235,8415548.93,529868.88,338.50,Tafuna
13238,8416285.31,530182.45,467.81,Tafuna
13239,8416241.28,528888.32,326.60,Tafuna
13240,8416224.82,528865.38,415.79,Tafuna
13241,8416225.53,528968.44,1113.25,Tafuna
13243,8416243.90,528845.48,357.86,Tafuna
13259,8416166.91,529427.75,303.43,Tafuna
13277,8415667.36,529451.27,167.50,Tafuna
13278,8415656.31,529307.36,1191.01,Tafuna
13282,8415636.53,529048.54,691.31,Tafuna
